time_ms,DCT,ACDQT,TAD,CSCT,ABP,MRSMBA
12400.0000,375.3149,374.8072,374.9323,374.6767,374.7807,375.1896
12450.0000,425.3668,425.1035,421.3450,425.3134,424.6524,425.0524
12500.0000,474.9929,475.4595,474.8204,475.0663,474.9212,475.1779
12550.0000,524.5641,525.1819,524.8559,524.7754,525.1899,529.0858
12600.0000,574.7238,574.9747,575.0440,575.0139,574.9799,574.9412
12650.0000,624.7528,624.7008,625.2784,621.3595,624.8143,624.9370
12700.0000,674.8870,675.1110,675.3288,675.2560,674.8987,675.1702
12750.0000,725.0284,725.4800,725.0683,725.0241,724.7284,724.8696
12800.0000,775.2049,775.3045,774.7854,774.8101,775.0929,775.0191
12850.0000,825.3515,825.0709,825.0216,825.1650,824.7207,825.0139
12900.0000,875.4051,874.9606,875.2264,875.0486,875.1067,875.0524
12950.0000,925.1979,924.8144,925.2204,924.9622,924.5245,925.0894
13000.0000,975.0920,974.4783,975.2286,974.8040,974.6873,975.0989
13050.0000,1024.7683,1024.1517,1025.0921,1025.9687,1025.6396,1024.8710
13100.0000,1073.7157,1073.4380,1074.7642,1076.2942,1078.5385,1074.2826
13150.0000,1101.0515,1117.6622,1120.5856,1105.5242,1120.1334,1113.6472
13200.0000,1114.6374,1149.4024,1126.7062,186.3270,1144.8367,1154.3968
13250.0000,975.6035,662.3848,731.9233,224.9888,717.6733,1136.5460
13300.0000,274.4791,274.7317,274.6952,274.4293,275.1703,1073.3899
13350.0000,324.5402,324.8642,324.7707,324.8598,324.9603,319.5236
13400.0000,374.6001,374.8489,374.8184,375.3657,374.7503,374.6273
13450.0000,424.7604,424.8466,424.9948,425.0679,424.5403,426.3330
13500.0000,474.9743,474.9797,474.7686,474.7036,474.8091,475.0494
13550.0000,525.1816,525.3542,524.6040,525.0907,524.8867,525.1601
13600.0000,574.8347,557.9929,574.6470,574.8656,575.2121,575.0247
13650.0000,624.5181,866.4162,624.7363,625.2106,625.1186,624.9725
13700.0000,674.4695,867.5987,674.8789,674.6795,674.7772,675.0806
13750.0000,724.9233,868.7750,725.0161,725.2036,724.9853,725.1453
13800.0000,774.9782,869.9512,775.1700,774.9965,774.7846,775.0148
13850.0000,824.6571,871.1337,825.1631,824.9296,824.8754,825.0037
13900.0000,874.7553,885.9963,875.2065,875.2987,874.9211,875.0008
13950.0000,924.9393,924.8696,925.1228,925.1596,925.1771,925.1360
14000.0000,974.9385,974.8523,974.8212,975.3046,974.8461,974.8631
14050.0000,1024.4733,1025.0050,1024.5235,1025.1121,1025.5171,1024.8822
14100.0000,1074.1254,1071.6009,1073.8703,1077.9721,1076.5677,1074.3276
14150.0000,1109.3273,1114.5317,1121.9721,1054.4226,1114.2274,1114.3149
14200.0000,1123.5617,1140.5349,1147.6196,174.7976,1141.3804,1142.8405
14250.0000,354.2884,679.1984,1023.1579,225.1306,1059.8758,1146.2380
14300.0000,275.0743,274.3356,275.2118,275.0942,275.0465,372.6557
14350.0000,325.2627,324.3556,325.2297,325.2856,324.8365,324.9229
14400.0000,374.9680,374.3756,375.2296,375.1982,374.6265,374.8036
14450.0000,424.5265,424.3956,425.0194,425.0666,424.8953,421.9451
14500.0000,474.6282,474.4251,474.9027,475.0296,475.0225,479.4288
14550.0000,524.6237,524.6679,525.0350,525.1571,525.2540,525.1584
14600.0000,574.6926,574.9945,575.1361,574.9134,575.0440,575.0847
14650.0000,624.7830,625.2944,625.2284,621.9577,624.7760,625.0650
14700.0000,674.9358,674.9640,674.9888,674.8932,675.2761,674.8066
14750.0000,725.0658,724.6456,724.4861,724.8624,725.1150,725.1488
14800.0000,775.0705,774.9685,774.5472,775.1674,774.6027,774.9858
14850.0000,825.1260,825.2850,824.6413,825.1003,824.2822,825.2291
14900.0000,875.0616,874.9667,874.7433,874.9548,875.0083,875.1137
14950.0000,924.7989,924.6509,924.6490,924.8141,925.1630,925.0797
15000.0000,974.5030,974.9797,974.6511,974.4675,974.4242,974.7257
15050.0000,1024.5008,1024.8169,1024.6341,1026.3124,1025.3385,1020.7368
15100.0000,1074.4470,1074.2294,1074.6816,1074.7939,1076.8129,1073.4601
15150.0000,1104.4152,1124.1595,1110.4557,1106.4920,1122.5301,1118.9560
15200.0000,1129.8799,1146.2749,1130.3896,578.3807,1141.3804,1152.1718
15250.0000,803.1955,1176.1429,505.3965,224.9502,613.2478,666.9674
15300.0000,274.9210,655.5964,275.1264,274.7537,274.9852,274.1373
15350.0000,325.0479,324.7806,325.3208,325.0473,324.7752,329.6752
15400.0000,375.0790,374.8001,374.9087,375.2839,374.5652,375.0087
15450.0000,425.1835,424.8404,424.6432,424.7951,424.8339,425.2227
15500.0000,475.2651,474.8965,475.2290,474.9738,475.1027,474.8351
15550.0000,524.9014,524.9226,524.8761,524.8167,524.8927,525.4717
15600.0000,574.3165,574.9802,574.5374,574.8775,574.9257,574.9634
15650.0000,624.5877,625.0407,624.5996,624.3059,624.7727,625.0751
15700.0000,674.8211,675.0859,674.7477,675.0880,674.6192,675.1822
15750.0000,725.0687,725.1288,724.6838,721.0283,725.0457,724.9720
15800.0000,775.3082,775.1481,774.8705,775.2603,774.6686,774.8105
15850.0000,825.2711,825.1706,825.0304,825.1541,824.4433,824.9987
15900.0000,875.0660,874.7346,875.0186,874.9606,875.0789,875.0096
15950.0000,924.7647,924.7469,925.0255,924.8109,924.4771,924.9737
16000.0000,974.9375,974.7335,974.3503,974.6317,975.4692,974.9908
16050.0000,1023.6843,1024.4699,1023.9131,1025.1391,1025.3069,1025.0516
16100.0000,1069.6979,1073.6127,1072.7975,1074.2741,1075.9345,1074.7645
16150.0000,1117.1604,1122.6464,1121.5393,1052.3499,1124.9144,1116.4781
16200.0000,1137.4840,1149.6456,1143.2952,174.8771,1143.3564,1126.5582
16250.0000,1022.6614,555.8989,793.8545,224.9908,1018.3564,1160.2880
16300.0000,274.4368,275.1390,275.0222,275.2083,274.7490,316.3709
16350.0000,324.4928,324.8964,324.9669,325.0398,325.0178,321.7228
16400.0000,374.6835,374.6218,375.1072,374.9166,375.2865,374.7116
16450.0000,424.8153,424.9498,424.9501,424.8731,425.0765,428.0113
16500.0000,474.9803,475.3023,474.5398,475.2789,474.8665,474.7618
16550.0000,525.1872,525.0164,524.6831,524.9519,524.6565,524.7626
16600.0000,575.2848,574.7879,574.8210,574.8825,574.9253,574.5918
16650.0000,624.7802,624.6490,624.9080,621.7163,625.2070,624.9708
16700.0000,674.6878,675.0082,674.9021,675.0792,674.8690,674.7954
16750.0000,724.7968,725.3998,724.9899,724.8622,725.4725,724.8229
16800.0000,774.9607,775.1796,775.1063,774.7342,775.5562,774.7527
16850.0000,824.8080,824.9737,825.1578,825.0451,825.1081,824.6732
16900.0000,874.8320,874.7190,875.2363,874.9454,875.3845,874.7062
16950.0000,925.0136,925.0055,925.3168,924.7576,925.1143,925.0097
17000.0000,975.0084,975.3052,974.8745,975.1129,975.1167,974.6800
17050.0000,1024.9595,1024.9466,1024.4334,1024.9453,1024.5295,1024.4374
17100.0000,1074.8203,1073.8208,1073.1465,1074.2014,1075.5737,1073.3442
17150.0000,1110.8206,1120.8506,1119.2421,1101.8585,1120.6328,1119.7187
17200.0000,1140.9125,1121.1182,1117.9916,459.9973,1134.3635,1129.4507
17250.0000,491.7464,520.6023,412.9317,224.2137,1050.5959,395.6660
17300.0000,274.4706,275.0624,275.1011,275.0360,274.8862,274.7117
17350.0000,324.7039,325.1979,325.1602,325.0853,325.1550,325.0600
17400.0000,374.8108,375.2674,374.8185,374.8027,374.9450,374.7570
17450.0000,424.9687,424.7679,424.4130,425.4575,424.7350,419.1669
17500.0000,475.0850,474.3947,474.5275,474.5276,475.0037,480.0914
17550.0000,525.1047,524.7925,524.6404,524.2022,524.9058,524.8569
17600.0000,575.1387,560.0103,574.8961,574.8070,574.8837,574.9318
17650.0000,624.7775,877.5939,625.0410,624.5691,625.3211,624.7174
17700.0000,674.3383,878.7764,674.9158,674.8100,675.4085,674.6666
17750.0000,724.9055,879.9527,724.6671,721.0886,725.0558,724.6604
17800.0000,774.9236,881.1289,774.8434,774.9118,775.0318,774.7368
17850.0000,824.5145,882.3114,825.0610,824.5506,825.1668,824.9180
17900.0000,874.6608,891.2123,875.1656,874.8608,875.4402,874.8689
17950.0000,924.8530,924.7112,925.4102,924.7763,925.3617,924.6927
18000.0000,974.5784,974.6644,975.3911,974.5913,975.2229,974.5864
18050.0000,1024.2764,1024.7954,1025.0029,1025.6441,1025.2117,1021.9514
18100.0000,1073.5845,1074.9891,1074.2835,1076.1663,1077.2624,1074.6908
18150.0000,1107.0211,1112.9088,1113.8715,1119.1610,1110.8649,1117.0146
18200.0000,1138.6124,1132.8456,1131.1903,393.6490,1115.3565,1164.3072
18250.0000,340.5033,919.7270,819.9276,224.6416,950.4166,1164.5545
18300.0000,275.0429,274.8249,274.7359,274.5376,274.5729,391.7623
18350.0000,324.7270,324.8463,324.8881,325.3246,324.8417,327.2442
18400.0000,374.5292,374.8663,375.0705,374.8477,375.5395,375.1266
18450.0000,424.7928,424.8892,424.8834,424.9699,425.2004,425.1995
18500.0000,475.0172,474.9189,474.6812,475.2565,474.9904,474.4878
18550.0000,525.2033,525.1141,528.3609,524.8628,524.7804,529.6659
18600.0000,575.3259,574.8639,574.8200,575.1182,575.3850,574.8649
18650.0000,624.9809,624.5665,625.3385,622.9368,625.1207,625.0619
