time_ms,DCT,ACDQT,TAD,CSCT,ABP,MRSMBA
16250.0000,1432,1508,1504,1454,1502,1477
16300.0000,1402,1500,1500,1409,1500,1470
16350.0000,1377,1500,1500,1363,1500,1469
16400.0000,1352,1500,1500,1323,1500,1453
16450.0000,1330,1500,1500,1275,1498,1401
16500.0000,1304,1500,1500,1233,1497,1388
16550.0000,1281,1500,1500,1188,1496,1388
16600.0000,1254,1500,1500,1148,1494,1388
16650.0000,1229,1500,1500,1097,1493,1388
16700.0000,1206,1500,1500,1054,1480,1386
16750.0000,1181,1500,1500,1022,1473,1386
16800.0000,1156,1500,1500,990,1464,1386
16850.0000,1131,1500,1500,958,1458,1386
16900.0000,1110,1500,1500,926,1448,1386
16950.0000,1079,1495,1491,892,1436,1377
17000.0000,1012,1436,1438,822,1378,1329
17050.0000,1248,1481,1523,1138,1503,1452
17100.0000,1658,1780,1804,1614,1806,1770
17150.0000,1661,1779,1807,1622,1802,1769
17200.0000,1489,1549,1559,1510,1558,1555
17250.0000,1434,1502,1505,1467,1507,1478
17300.0000,1406,1500,1500,1424,1500,1447
17350.0000,1383,1500,1500,1380,1500,1447
17400.0000,1356,1500,1500,1327,1500,1447
17450.0000,1332,1500,1500,1289,1500,1447
17500.0000,1307,1500,1500,1250,1498,1416
17550.0000,1283,1500,1500,1206,1497,1395
17600.0000,1258,1500,1500,1158,1497,1395
17650.0000,1235,1499,1500,1113,1497,1395
17700.0000,1210,1499,1500,1067,1488,1395
17750.0000,1186,1499,1500,1019,1483,1395
17800.0000,1161,1499,1500,985,1474,1395
17850.0000,1136,1499,1500,952,1467,1395
17900.0000,1113,1499,1499,919,1458,1395
17950.0000,1084,1495,1493,883,1445,1389
18000.0000,1030,1423,1440,829,1374,1348
18050.0000,1242,1530,1513,1109,1441,1477
18100.0000,1664,1802,1766,1636,1766,1753
18150.0000,1663,1796,1775,1634,1765,1755
18200.0000,1491,1574,1558,1504,1554,1556
18250.0000,1432,1504,1505,1463,1504,1503
18300.0000,1404,1500,1500,1418,1500,1491
18350.0000,1379,1500,1500,1364,1500,1438
18400.0000,1353,1500,1500,1328,1500,1431
18450.0000,1331,1500,1500,1284,1498,1431
18500.0000,1307,1500,1500,1241,1497,1431
18550.0000,1282,1500,1500,1193,1495,1429
18600.0000,1258,1500,1500,1151,1495,1408
18650.0000,1233,1500,1477,1108,1494,1408
18700.0000,1209,1500,1454,1057,1486,1408
18750.0000,1184,1500,1429,1024,1479,1408
18800.0000,1161,1500,1404,992,1469,1408
18850.0000,1135,1500,1379,959,1459,1408
18900.0000,1111,1500,1355,925,1450,1408
18950.0000,1080,1487,1326,892,1441,1400
19000.0000,1022,1435,1263,832,1382,1331
19050.0000,1238,1512,1377,1169,1419,1437
19100.0000,1676,1786,1721,1635,1730,1753
19150.0000,1673,1782,1719,1637,1728,1756
19200.0000,1505,1558,1538,1502,1544,1529
19250.0000,1441,1506,1509,1452,1504,1474
19300.0000,1412,1500,1500,1405,1500,1471
19350.0000,1386,1500,1500,1351,1500,1471
19400.0000,1363,1500,1500,1307,1500,1438
19450.0000,1338,1500,1500,1259,1500,1386
19500.0000,1313,1500,1500,1216,1499,1382
19550.0000,1289,1500,1500,1171,1498,1382
19600.0000,1263,1500,1500,1126,1498,1382
19650.0000,1240,1500,1500,1090,1496,1382
19700.0000,1215,1500,1500,1052,1484,1382
19750.0000,1191,1500,1500,1005,1478,1382
19800.0000,1165,1500,1500,973,1474,1382
19850.0000,1142,1500,1500,940,1463,1382
19900.0000,1116,1500,1500,908,1455,1380
19950.0000,1087,1494,1495,867,1437,1378
